spanMedian,spanP90,inkAtLeast,fits,driftRatio,spacing,zoom,theta,shape
4173,6274,0.912,0,0.805,3,0.15,0.002,triangle
7822,11762,0.9,0,0.805,3,0.08,0.002,triangle
84,123,0.662,1,0.805,3,8,0.01,triangle
317,475,0.684,1,0.805,3,2,0.01,triangle
628,943,0.871,1,0.805,3,1,0.01,triangle
1566,2354,0.924,0,0.805,3,0.4,0.01,triangle
4173,6274,0.914,0,0.805,3,0.15,0.01,triangle
7822,11762,0.904,0,0.805,3,0.08,0.01,triangle
84,123,0.666,1,0.805,3,8,0.05,triangle
317,475,0.727,1,0.805,3,2,0.05,triangle
628,943,0.855,1,0.805,3,1,0.05,triangle
1566,2354,0.91,0,0.805,3,0.4,0.05,triangle
4173,6274,0.916,0,0.805,3,0.15,0.05,triangle
7822,11762,0.908,0,0.805,3,0.08,0.05,triangle
84,123,0.762,1,0.805,3,8,0.2,triangle
317,475,0.764,1,0.805,3,2,0.2,triangle
628,943,0.861,1,0.805,3,1,0.2,triangle
1566,2354,0.895,0,0.805,3,0.4,0.2,triangle
4173,6274,0.906,0,0.805,3,0.15,0.2,triangle
7822,11762,0.898,0,0.805,3,0.08,0.2,triangle
69,102,0.436,1,1.238,3,8,0,triangle
259,389,0.434,1,1.238,3,2,0,triangle
514,771,0.436,1,1.238,3,1,0,triangle
1279,1923,0.436,0,1.238,3,0.4,0,triangle
3408,5124,0.436,0,1.238,3,0.15,0,triangle
6388,9606,0.436,0,1.238,3,0.08,0,triangle
69,102,0.432,1,1.238,3,8,0.002,triangle
259,389,0.426,1,1.238,3,2,0.002,triangle
514,771,0.445,1,1.238,3,1,0.002,triangle
1279,1923,0.58,0,1.238,3,0.4,0.002,triangle
3408,5124,0.811,0,1.238,3,0.15,0.002,triangle
6388,9606,0.859,0,1.238,3,0.08,0.002,triangle
69,102,0.434,1,1.238,3,8,0.01,triangle
259,389,0.502,1,1.238,3,2,0.01,triangle
514,771,0.727,1,1.238,3,1,0.01,triangle
1279,1923,0.883,0,1.238,3,0.4,0.01,triangle
3408,5124,0.902,0,1.238,3,0.15,0.01,triangle
6388,9606,0.891,0,1.238,3,0.08,0.01,triangle
69,102,0.512,1,1.238,3,8,0.05,triangle
259,389,0.678,1,1.238,3,2,0.05,triangle
514,771,0.855,1,1.238,3,1,0.05,triangle
1279,1923,0.916,0,1.238,3,0.4,0.05,triangle
3408,5124,0.898,0,1.238,3,0.15,0.05,triangle
6388,9606,0.896,0,1.238,3,0.08,0.05,triangle
69,102,0.707,1,1.238,3,8,0.2,triangle
259,389,0.682,1,1.238,3,2,0.2,triangle
514,771,0.83,1,1.238,3,1,0.2,triangle
1279,1923,0.924,0,1.238,3,0.4,0.2,triangle
3408,5124,0.883,0,1.238,3,0.15,0.2,triangle
6388,9606,0.893,0,1.238,3,0.08,0.2,triangle
16,22,0.492,1,0.167,3,8,0,triangle
54,79,0.525,1,0.167,3,2,0,triangle
104,155,0.787,1,0.167,3,1,0,triangle
256,384,1,1,0.167,3,0.4,0,triangle
680,1020,1,1,0.167,3,0.15,0,triangle
1273,1909,1,0,0.167,3,0.08,0,triangle
16,22,0.496,1,0.167,3,8,0.002,triangle
54,79,0.504,1,0.167,3,2,0.002,triangle
104,155,0.766,1,0.167,3,1,0.002,triangle
256,384,1,1,0.167,3,0.4,0.002,triangle
680,1020,0.992,1,0.167,3,0.15,0.002,triangle
1273,1909,0.99,0,0.167,3,0.08,0.002,triangle
16,22,0.514,1,0.167,3,8,0.01,triangle
54,79,0.523,1,0.167,3,2,0.01,triangle
104,155,0.586,1,0.167,3,1,0.01,triangle
256,384,0.863,1,0.167,3,0.4,0.01,triangle
680,1020,0.99,1,0.167,3,0.15,0.01,triangle
1273,1909,0.99,0,0.167,3,0.08,0.01,triangle
16,22,0.438,1,0.167,3,8,0.05,triangle
54,79,0.436,1,0.167,3,2,0.05,triangle
104,155,0.547,1,0.167,3,1,0.05,triangle
256,384,0.873,1,0.167,3,0.4,0.05,triangle
680,1020,0.992,1,0.167,3,0.15,0.05,triangle
1273,1909,0.998,0,0.167,3,0.08,0.05,triangle
16,22,0.408,1,0.167,3,8,0.2,triangle
54,79,0.42,1,0.167,3,2,0.2,triangle
104,155,0.568,1,0.167,3,1,0.2,triangle
256,384,0.885,1,0.167,3,0.4,0.2,triangle
680,1020,0.996,1,0.167,3,0.15,0.2,triangle
1273,1909,0.998,0,0.167,3,0.08,0.2,triangle
28,39,0.596,1,0.455,3,8,0,triangle
97,144,0.609,1,0.455,3,2,0,triangle
190,285,0.77,1,0.455,3,1,0,triangle
472,708,1,1,0.455,3,0.4,0,triangle
1255,1885,1,0,0.455,3,0.15,0,triangle
2351,3532,1,0,0.455,3,0.08,0,triangle
28,39,0.563,1,0.455,3,8,0.002,triangle
97,144,0.572,1,0.455,3,2,0.002,triangle
190,285,0.732,1,0.455,3,1,0.002,triangle
472,708,1,1,0.455,3,0.4,0.002,triangle
1255,1885,0.977,0,0.455,3,0.15,0.002,triangle
2351,3532,0.934,0,0.455,3,0.08,0.002,triangle
28,39,0.563,1,0.455,3,8,0.01,triangle
97,144,0.51,1,0.455,3,2,0.01,triangle
190,285,0.605,1,0.455,3,1,0.01,triangle
472,708,0.854,1,0.455,3,0.4,0.01,triangle
1255,1885,0.967,0,0.455,3,0.15,0.01,triangle
2351,3532,0.986,0,0.455,3,0.08,0.01,triangle
28,39,0.494,1,0.455,3,8,0.05,triangle
97,144,0.445,1,0.455,3,2,0.05,triangle
190,285,0.584,1,0.455,3,1,0.05,triangle
472,708,0.902,1,0.455,3,0.4,0.05,triangle
1255,1885,0.949,0,0.455,3,0.15,0.05,triangle
2351,3532,0.961,0,0.455,3,0.08,0.05,triangle
28,39,0.482,1,0.455,3,8,0.2,triangle
97,144,0.441,1,0.455,3,2,0.2,triangle
190,285,0.648,1,0.455,3,1,0.2,triangle
472,708,0.902,1,0.455,3,0.4,0.2,triangle
1255,1885,0.973,0,0.455,3,0.15,0.2,triangle
2351,3532,0.973,0,0.455,3,0.08,0.2,triangle
149,221,0.656,1,0.888,3,8,0,triangle
570,854,0.656,1,0.888,3,2,0,triangle
1130,1698,0.76,0,0.888,3,1,0,triangle
2819,4239,1,0,0.888,3,0.4,0,triangle
7516,11302,1,0,0.888,3,0.15,0,triangle
14090,21191,1,0,0.888,3,0.08,0,triangle
149,221,0.643,1,0.888,3,8,0.002,triangle
570,854,0.67,1,0.888,3,2,0.002,triangle
1130,1698,0.77,0,0.888,3,1,0.002,triangle
2819,4239,0.883,0,0.888,3,0.4,0.002,triangle
7516,11302,0.891,0,0.888,3,0.15,0.002,triangle
14090,21191,0.861,0,0.888,3,0.08,0.002,triangle
149,221,0.709,1,0.888,3,8,0.01,triangle
570,854,0.881,1,0.888,3,2,0.01,triangle
1130,1698,0.887,0,0.888,3,1,0.01,triangle
2819,4239,0.908,0,0.888,3,0.4,0.01,triangle
7516,11302,0.902,0,0.888,3,0.15,0.01,triangle
14090,21191,0.865,0,0.888,3,0.08,0.01,triangle
149,221,0.902,1,0.888,3,8,0.05,triangle
570,854,0.932,1,0.888,3,2,0.05,triangle
1130,1698,0.889,0,0.888,3,1,0.05,triangle
2819,4239,0.9,0,0.888,3,0.4,0.05,triangle
7516,11302,0.904,0,0.888,3,0.15,0.05,triangle
14090,21191,0.883,0,0.888,3,0.08,0.05,triangle
149,221,0.926,1,0.888,3,8,0.2,triangle
570,854,0.916,1,0.888,3,2,0.2,triangle
1130,1698,0.914,0,0.888,3,1,0.2,triangle
2819,4239,0.9,0,0.888,3,0.4,0.2,triangle
7516,11302,0.891,0,0.888,3,0.15,0.2,triangle
14090,21191,0.891,0,0.888,3,0.08,0.2,triangle
50,74,0.414,1,1.321,3,8,0,triangle
188,281,0.414,1,1.321,3,2,0,triangle
371,557,0.412,1,1.321,3,1,0,triangle
924,1388,0.414,0,1.321,3,0.4,0,triangle
2461,3698,0.414,0,1.321,3,0.15,0,triangle
4612,6933,0.414,0,1.321,3,0.08,0,triangle
50,74,0.418,1,1.321,3,8,0.002,triangle
188,281,0.406,1,1.321,3,2,0.002,triangle
371,557,0.418,1,1.321,3,1,0.002,triangle
924,1388,0.525,0,1.321,3,0.4,0.002,triangle
2461,3698,0.76,0,1.321,3,0.15,0.002,triangle
4612,6933,0.871,0,1.321,3,0.08,0.002,triangle
50,74,0.41,1,1.321,3,8,0.01,triangle
188,281,0.439,1,1.321,3,2,0.01,triangle
371,557,0.6,1,1.321,3,1,0.01,triangle
924,1388,0.885,0,1.321,3,0.4,0.01,triangle
2461,3698,0.93,0,1.321,3,0.15,0.01,triangle
4612,6933,0.9,0,1.321,3,0.08,0.01,triangle
50,74,0.43,1,1.321,3,8,0.05,triangle
188,281,0.586,1,1.321,3,2,0.05,triangle
371,557,0.682,1,1.321,3,1,0.05,triangle
924,1388,0.898,0,1.321,3,0.4,0.05,triangle
2461,3698,0.91,0,1.321,3,0.15,0.05,triangle
4612,6933,0.938,0,1.321,3,0.08,0.05,triangle
50,74,0.574,1,1.321,3,8,0.2,triangle
188,281,0.574,1,1.321,3,2,0.2,triangle
371,557,0.734,1,1.321,3,1,0.2,triangle
924,1388,0.904,0,1.321,3,0.4,0.2,triangle
2461,3698,0.922,0,1.321,3,0.15,0.2,triangle
4612,6933,0.922,0,1.321,3,0.08,0.2,triangle
22,31,0.613,1,0.333,3,8,0,triangle
77,114,0.619,1,0.333,3,2,0,triangle
150,225,0.816,1,0.333,3,1,0,triangle
372,557,1,1,0.333,3,0.4,0,triangle
987,1482,1,0,0.333,3,0.15,0,triangle
1850,2778,1,0,0.333,3,0.08,0,triangle
22,31,0.596,1,0.333,3,8,0.002,triangle
77,114,0.588,1,0.333,3,2,0.002,triangle
150,225,0.805,1,0.333,3,1,0.002,triangle
372,557,0.996,1,0.333,3,0.4,0.002,triangle
987,1482,0.986,0,0.333,3,0.15,0.002,triangle
1850,2778,0.938,0,0.333,3,0.08,0.002,triangle
22,31,0.584,1,0.333,3,8,0.01,triangle
77,114,0.549,1,0.333,3,2,0.01,triangle
150,225,0.582,1,0.333,3,1,0.01,triangle
372,557,0.885,1,0.333,3,0.4,0.01,triangle
987,1482,0.98,0,0.333,3,0.15,0.01,triangle
1850,2778,0.984,0,0.333,3,0.08,0.01,triangle
22,31,0.527,1,0.333,3,8,0.05,triangle
77,114,0.459,1,0.333,3,2,0.05,triangle
150,225,0.611,1,0.333,3,1,0.05,triangle
372,557,0.918,1,0.333,3,0.4,0.05,triangle
987,1482,0.977,0,0.333,3,0.15,0.05,triangle
1850,2778,0.982,0,0.333,3,0.08,0.05,triangle
22,31,0.457,1,0.333,3,8,0.2,triangle
77,114,0.469,1,0.333,3,2,0.2,triangle
150,225,0.625,1,0.333,3,1,0.2,triangle
372,557,0.92,1,0.333,3,0.4,0.2,triangle
987,1482,0.988,0,0.333,3,0.15,0.2,triangle
1850,2778,0.986,0,0.333,3,0.08,0.2,triangle
42,60,0.625,1,0.622,3,8,0,triangle
153,228,0.645,1,0.622,3,2,0,triangle
302,452,0.766,1,0.622,3,1,0,triangle
750,1126,1,0,0.622,3,0.4,0,triangle
1995,2999,1,0,0.622,3,0.15,0,triangle
3740,5621,1,0,0.622,3,0.08,0,triangle
42,60,0.637,1,0.622,3,8,0.002,triangle
153,228,0.646,1,0.622,3,2,0.002,triangle
302,452,0.783,1,0.622,3,1,0.002,triangle
750,1126,0.967,0,0.622,3,0.4,0.002,triangle
1995,2999,0.906,0,0.622,3,0.15,0.002,triangle
3740,5621,0.939,0,0.622,3,0.08,0.002,triangle
42,60,0.619,1,0.622,3,8,0.01,triangle
153,228,0.607,1,0.622,3,2,0.01,triangle
302,452,0.65,1,0.622,3,1,0.01,triangle
750,1126,0.916,0,0.622,3,0.4,0.01,triangle
1995,2999,0.938,0,0.622,3,0.15,0.01,triangle
3740,5621,0.924,0,0.622,3,0.08,0.01,triangle
42,60,0.574,1,0.622,3,8,0.05,triangle
153,228,0.537,1,0.622,3,2,0.05,triangle
302,452,0.688,1,0.622,3,1,0.05,triangle
750,1126,0.922,0,0.622,3,0.4,0.05,triangle
1995,2999,0.945,0,0.622,3,0.15,0.05,triangle
3740,5621,0.934,0,0.622,3,0.08,0.05,triangle
42,60,0.551,1,0.622,3,8,0.2,triangle
153,228,0.576,1,0.622,3,2,0.2,triangle
302,452,0.719,1,0.622,3,1,0.2,triangle
750,1126,0.938,0,0.622,3,0.4,0.2,triangle
1995,2999,0.928,0,0.622,3,0.15,0.2,triangle
3740,5621,0.932,0,0.622,3,0.08,0.2,triangle
307,454,0.494,1,1.055,3,8,0,triangle
1178,1767,0.49,0,1.055,3,2,0,triangle
2340,3517,0.49,0,1.055,3,1,0,triangle
5840,8784,0.49,0,1.055,3,0.4,0,triangle
15570,23419,0.49,0,1.055,3,0.15,0,triangle
29192,43908,0.49,0,1.055,3,0.08,0,triangle
307,454,0.494,1,1.055,3,8,0.002,triangle
1178,1767,0.684,0,1.055,3,2,0.002,triangle
2340,3517,0.795,0,1.055,3,1,0.002,triangle
5840,8784,0.865,0,1.055,3,0.4,0.002,triangle
15570,23419,0.898,0,1.055,3,0.15,0.002,triangle
29192,43908,0.865,0,1.055,3,0.08,0.002,triangle
307,454,0.744,1,1.055,3,8,0.01,triangle
1178,1767,0.92,0,1.055,3,2,0.01,triangle
2340,3517,0.885,0,1.055,3,1,0.01,triangle
5840,8784,0.896,0,1.055,3,0.4,0.01,triangle
15570,23419,0.902,0,1.055,3,0.15,0.01,triangle
29192,43908,0.9,0,1.055,3,0.08,0.01,triangle
307,454,0.986,1,1.055,3,8,0.05,triangle
1178,1767,0.943,0,1.055,3,2,0.05,triangle
2340,3517,0.879,0,1.055,3,1,0.05,triangle
5840,8784,0.885,0,1.055,3,0.4,0.05,triangle
15570,23419,0.885,0,1.055,3,0.15,0.05,triangle
29192,43908,0.879,0,1.055,3,0.08,0.05,triangle
307,454,0.994,1,1.055,3,8,0.2,triangle
1178,1767,0.953,0,1.055,3,2,0.2,triangle
2340,3517,0.891,0,1.055,3,1,0.2,triangle
5840,8784,0.885,0,1.055,3,0.4,0.2,triangle
15570,23419,0.889,0,1.055,3,0.15,0.2,triangle
29192,43908,0.9,0,1.055,3,0.08,0.2,triangle
32,47,0.387,1,1.488,3,8,0,triangle
118,177,0.381,1,1.488,3,2,0,triangle
234,350,0.381,1,1.488,3,1,0,triangle
580,870,0.381,1,1.488,3,0.4,0,triangle
1542,2317,0.383,0,1.488,3,0.15,0,triangle
2891,4344,0.383,0,1.488,3,0.08,0,triangle
32,47,0.377,1,1.488,3,8,0.002,triangle
118,177,0.336,1,1.488,3,2,0.002,triangle
234,350,0.387,1,1.488,3,1,0.002,triangle
580,870,0.436,1,1.488,3,0.4,0.002,triangle
1542,2317,0.578,0,1.488,3,0.15,0.002,triangle
2891,4344,0.811,0,1.488,3,0.08,0.002,triangle
32,47,0.352,1,1.488,3,8,0.01,triangle
118,177,0.348,1,1.488,3,2,0.01,triangle
234,350,0.398,1,1.488,3,1,0.01,triangle
580,870,0.82,1,1.488,3,0.4,0.01,triangle
1542,2317,0.898,0,1.488,3,0.15,0.01,triangle
2891,4344,0.904,0,1.488,3,0.08,0.01,triangle
32,47,0.35,1,1.488,3,8,0.05,triangle
118,177,0.389,1,1.488,3,2,0.05,triangle
234,350,0.594,1,1.488,3,1,0.05,triangle
580,870,0.844,1,1.488,3,0.4,0.05,triangle
1542,2317,0.912,0,1.488,3,0.15,0.05,triangle
2891,4344,0.924,0,1.488,3,0.08,0.05,triangle
32,47,0.402,1,1.488,3,8,0.2,triangle
118,177,0.408,1,1.488,3,2,0.2,triangle
234,350,0.611,1,1.488,3,1,0.2,triangle
580,870,0.877,1,1.488,3,0.4,0.2,triangle
1542,2317,0.902,0,1.488,3,0.15,0.2,triangle
2891,4344,0.896,0,1.488,3,0.08,0.2,triangle
31,45,0.762,1,0.5,3,8,0,triangle
112,167,0.771,1,0.5,3,2,0,triangle
221,331,0.801,1,0.5,3,1,0,triangle
548,823,0.967,1,0.5,3,0.4,0,triangle
1459,2192,1,0,0.5,3,0.15,0,triangle
2734,4108,1,0,0.5,3,0.08,0,triangle
31,45,0.752,1,0.5,3,8,0.002,triangle
112,167,0.748,1,0.5,3,2,0.002,triangle
221,331,0.811,1,0.5,3,1,0.002,triangle
548,823,0.988,1,0.5,3,0.4,0.002,triangle
1459,2192,0.959,0,0.5,3,0.15,0.002,triangle
2734,4108,0.939,0,0.5,3,0.08,0.002,triangle
31,45,0.727,1,0.5,3,8,0.01,triangle
112,167,0.572,1,0.5,3,2,0.01,triangle
221,331,0.691,1,0.5,3,1,0.01,triangle
548,823,0.947,1,0.5,3,0.4,0.01,triangle
1459,2192,0.98,0,0.5,3,0.15,0.01,triangle
2734,4108,0.986,0,0.5,3,0.08,0.01,triangle
31,45,0.57,1,0.5,3,8,0.05,triangle
112,167,0.523,1,0.5,3,2,0.05,triangle
221,331,0.713,1,0.5,3,1,0.05,triangle
548,823,0.955,1,0.5,3,0.4,0.05,triangle
1459,2192,0.979,0,0.5,3,0.15,0.05,triangle
2734,4108,0.98,0,0.5,3,0.08,0.05,triangle
31,45,0.543,1,0.5,3,8,0.2,triangle
112,167,0.586,1,0.5,3,2,0.2,triangle
221,331,0.711,1,0.5,3,1,0.2,triangle
548,823,0.973,1,0.5,3,0.4,0.2,triangle
1459,2192,0.988,0,0.5,3,0.15,0.2,triangle
2734,4108,0.98,0,0.5,3,0.08,0.2,triangle
78,114,0.672,1,0.789,3,8,0,triangle
293,438,0.684,1,0.789,3,2,0,triangle
579,870,0.797,1,0.789,3,1,0,triangle
1444,2170,0.967,0,0.789,3,0.4,0,triangle
3847,5784,1,0,0.789,3,0.15,0,triangle
7211,10843,1,0,0.789,3,0.08,0,triangle
78,114,0.664,1,0.789,3,8,0.002,triangle
293,438,0.697,1,0.789,3,2,0.002,triangle
579,870,0.813,1,0.789,3,1,0.002,triangle
1444,2170,0.918,0,0.789,3,0.4,0.002,triangle
3847,5784,0.9,0,0.789,3,0.15,0.002,triangle
7211,10843,0.908,0,0.789,3,0.08,0.002,triangle
78,114,0.67,1,0.789,3,8,0.01,triangle
293,438,0.697,1,0.789,3,2,0.01,triangle
579,870,0.863,1,0.789,3,1,0.01,triangle
1444,2170,0.908,0,0.789,3,0.4,0.01,triangle
3847,5784,0.902,0,0.789,3,0.15,0.01,triangle
7211,10843,0.902,0,0.789,3,0.08,0.01,triangle
78,114,0.732,1,0.789,3,8,0.05,triangle
293,438,0.748,1,0.789,3,2,0.05,triangle
579,870,0.896,1,0.789,3,1,0.05,triangle
1444,2170,0.934,0,0.789,3,0.4,0.05,triangle
3847,5784,0.93,0,0.789,3,0.15,0.05,triangle
7211,10843,0.91,0,0.789,3,0.08,0.05,triangle
78,114,0.75,1,0.789,3,8,0.2,triangle
293,438,0.736,1,0.789,3,2,0.2,triangle
579,870,0.863,1,0.789,3,1,0.2,triangle
1444,2170,0.889,0,0.789,3,0.4,0.2,triangle
3847,5784,0.9,0,0.789,3,0.15,0.2,triangle
7211,10843,0.908,0,0.789,3,0.08,0.2,triangle
74,109,0.439,1,1.222,3,8,0,triangle
280,418,0.436,1,1.222,3,2,0,triangle
554,832,0.436,1,1.222,3,1,0,triangle
1380,2073,0.436,0,1.222,3,0.4,0,triangle
3675,5525,0.436,0,1.222,3,0.15,0,triangle
6889,10359,0.436,0,1.222,3,0.08,0,triangle
74,109,0.439,1,1.222,3,8,0.002,triangle
280,418,0.451,1,1.222,3,2,0.002,triangle
554,832,0.492,1,1.222,3,1,0.002,triangle
1380,2073,0.65,0,1.222,3,0.4,0.002,triangle
3675,5525,0.826,0,1.222,3,0.15,0.002,triangle
6889,10359,0.893,0,1.222,3,0.08,0.002,triangle
74,109,0.461,1,1.222,3,8,0.01,triangle
280,418,0.555,1,1.222,3,2,0.01,triangle
554,832,0.824,1,1.222,3,1,0.01,triangle
1380,2073,0.896,0,1.222,3,0.4,0.01,triangle
3675,5525,0.898,0,1.222,3,0.15,0.01,triangle
6889,10359,0.914,0,1.222,3,0.08,0.01,triangle
74,109,0.607,1,1.222,3,8,0.05,triangle
280,418,0.682,1,1.222,3,2,0.05,triangle
554,832,0.826,1,1.222,3,1,0.05,triangle
1380,2073,0.9,0,1.222,3,0.4,0.05,triangle
3675,5525,0.912,0,1.222,3,0.15,0.05,triangle
6889,10359,0.887,0,1.222,3,0.08,0.05,triangle
74,109,0.695,1,1.222,3,8,0.2,triangle
280,418,0.686,1,1.222,3,2,0.2,triangle
554,832,0.852,1,1.222,3,1,0.2,triangle
1380,2073,0.91,0,1.222,3,0.4,0.2,triangle
3675,5525,0.887,0,1.222,3,0.15,0.2,triangle
6889,10359,0.902,0,1.222,3,0.08,0.2,triangle
24,34,0.295,1,1.655,3,8,0,triangle
85,126,0.299,1,1.655,3,2,0,triangle
167,249,0.354,1,1.655,3,1,0,triangle
414,621,0.354,1,1.655,3,0.4,0,triangle
1099,1651,0.354,0,1.655,3,0.15,0,triangle
2060,3094,0.354,0,1.655,3,0.08,0,triangle
24,34,0.287,1,1.655,3,8,0.002,triangle
85,126,0.273,1,1.655,3,2,0.002,triangle
167,249,0.33,1,1.655,3,1,0.002,triangle
414,621,0.385,1,1.655,3,0.4,0.002,triangle
1099,1651,0.486,0,1.655,3,0.15,0.002,triangle
2060,3094,0.713,0,1.655,3,0.08,0.002,triangle
24,34,0.279,1,1.655,3,8,0.01,triangle
85,126,0.25,1,1.655,3,2,0.01,triangle
167,249,0.383,1,1.655,3,1,0.01,triangle
414,621,0.631,1,1.655,3,0.4,0.01,triangle
1099,1651,0.875,0,1.655,3,0.15,0.01,triangle
2060,3094,0.916,0,1.655,3,0.08,0.01,triangle
24,34,0.287,1,1.655,3,8,0.05,triangle
85,126,0.289,1,1.655,3,2,0.05,triangle
167,249,0.43,1,1.655,3,1,0.05,triangle
414,621,0.758,1,1.655,3,0.4,0.05,triangle
1099,1651,0.92,0,1.655,3,0.15,0.05,triangle
2060,3094,0.924,0,1.655,3,0.08,0.05,triangle
24,34,0.338,1,1.655,3,8,0.2,triangle
85,126,0.33,1,1.655,3,2,0.2,triangle
167,249,0.496,1,1.655,3,1,0.2,triangle
414,621,0.777,1,1.655,3,0.4,0.2,triangle
1099,1651,0.932,0,1.655,3,0.15,0.2,triangle
2060,3094,0.932,0,1.655,3,0.08,0.2,triangle
49,71,0.787,1,0.667,3,8,0,triangle
180,270,0.793,1,0.667,3,2,0,triangle
356,534,0.816,1,0.667,3,1,0,triangle
886,1331,0.953,0,0.667,3,0.4,0,triangle
2360,3548,1,0,0.667,3,0.15,0,triangle
4423,6650,1,0,0.667,3,0.08,0,triangle
49,71,0.781,1,0.667,3,8,0.002,triangle
180,270,0.787,1,0.667,3,2,0.002,triangle
356,534,0.836,1,0.667,3,1,0.002,triangle
886,1331,0.955,0,0.667,3,0.4,0.002,triangle
2360,3548,0.926,0,0.667,3,0.15,0.002,triangle
4423,6650,0.979,0,0.667,3,0.08,0.002,triangle
49,71,0.785,1,0.667,3,8,0.01,triangle
180,270,0.705,1,0.667,3,2,0.01,triangle
356,534,0.82,1,0.667,3,1,0.01,triangle
886,1331,0.955,0,0.667,3,0.4,0.01,triangle
2360,3548,0.961,0,0.667,3,0.15,0.01,triangle
4423,6650,0.967,0,0.667,3,0.08,0.01,triangle
49,71,0.693,1,0.667,3,8,0.05,triangle
180,270,0.705,1,0.667,3,2,0.05,triangle
356,534,0.859,1,0.667,3,1,0.05,triangle
886,1331,0.965,0,0.667,3,0.4,0.05,triangle
2360,3548,0.986,0,0.667,3,0.15,0.05,triangle
4423,6650,0.98,0,0.667,3,0.08,0.05,triangle
49,71,0.67,1,0.667,3,8,0.2,triangle
180,270,0.717,1,0.667,3,2,0.2,triangle
356,534,0.875,1,0.667,3,1,0.2,triangle
886,1331,0.975,0,0.667,3,0.4,0.2,triangle
2360,3548,0.971,0,0.667,3,0.15,0.2,triangle
4423,6650,0.969,0,0.667,3,0.08,0.2,triangle
379,561,0.738,1,0.955,3,8,0,triangle
1458,2186,0.74,0,0.955,3,2,0,triangle
2895,4353,0.818,0,0.955,3,1,0,triangle
7229,10872,0.959,0,0.955,3,0.4,0,triangle
19274,28989,1,0,0.955,3,0.15,0,triangle
36136,54353,1,0,0.955,3,0.08,0,triangle
379,561,0.748,1,0.955,3,8,0.002,triangle
1458,2186,0.811,0,0.955,3,2,0.002,triangle
2895,4353,0.869,0,0.955,3,1,0.002,triangle
7229,10872,0.883,0,0.955,3,0.4,0.002,triangle
19274,28989,0.924,0,0.955,3,0.15,0.002,triangle
36136,54353,0.887,0,0.955,3,0.08,0.002,triangle
379,561,0.939,1,0.955,3,8,0.01,triangle
1458,2186,0.92,0,0.955,3,2,0.01,triangle
2895,4353,0.898,0,0.955,3,1,0.01,triangle
7229,10872,0.893,0,0.955,3,0.4,0.01,triangle
19274,28989,0.865,0,0.955,3,0.15,0.01,triangle
36136,54353,0.871,0,0.955,3,0.08,0.01,triangle
379,561,0.996,1,0.955,3,8,0.05,triangle
1458,2186,0.916,0,0.955,3,2,0.05,triangle
2895,4353,0.896,0,0.955,3,1,0.05,triangle
7229,10872,0.869,0,0.955,3,0.4,0.05,triangle
19274,28989,0.904,0,0.955,3,0.15,0.05,triangle
36136,54353,0.904,0,0.955,3,0.08,0.05,triangle
379,561,0.998,1,0.955,3,8,0.2,triangle
1458,2186,0.926,0,0.955,3,2,0.2,triangle
2895,4353,0.891,0,0.955,3,1,0.2,triangle
7229,10872,0.854,0,0.955,3,0.4,0.2,triangle
19274,28989,0.908,0,0.955,3,0.15,0.2,triangle
36136,54353,0.924,0,0.955,3,0.08,0.2,triangle
41,61,0.398,1,1.388,3,8,0,triangle
154,229,0.395,1,1.388,3,2,0,triangle
303,454,0.393,1,1.388,3,1,0,triangle
754,1132,0.395,0,1.388,3,0.4,0,triangle
2007,3016,0.395,0,1.388,3,0.15,0,triangle
3761,5653,0.395,0,1.388,3,0.08,0,triangle
41,61,0.396,1,1.388,3,8,0.002,triangle
154,229,0.391,1,1.388,3,2,0.002,triangle
303,454,0.424,1,1.388,3,1,0.002,triangle
754,1132,0.525,0,1.388,3,0.4,0.002,triangle
2007,3016,0.738,0,1.388,3,0.15,0.002,triangle
3761,5653,0.865,0,1.388,3,0.08,0.002,triangle
41,61,0.393,1,1.388,3,8,0.01,triangle
154,229,0.414,1,1.388,3,2,0.01,triangle
303,454,0.525,1,1.388,3,1,0.01,triangle
754,1132,0.867,0,1.388,3,0.4,0.01,triangle
2007,3016,0.9,0,1.388,3,0.15,0.01,triangle
3761,5653,0.883,0,1.388,3,0.08,0.01,triangle
41,61,0.43,1,1.388,3,8,0.05,triangle
154,229,0.494,1,1.388,3,2,0.05,triangle
303,454,0.664,1,1.388,3,1,0.05,triangle
754,1132,0.891,0,1.388,3,0.4,0.05,triangle
2007,3016,0.908,0,1.388,3,0.15,0.05,triangle
3761,5653,0.902,0,1.388,3,0.08,0.05,triangle
41,61,0.521,1,1.388,3,8,0.2,triangle
154,229,0.512,1,1.388,3,2,0.2,triangle
303,454,0.652,1,1.388,3,1,0.2,triangle
754,1132,0.873,0,1.388,3,0.4,0.2,triangle
2007,3016,0.881,0,1.388,3,0.15,0.2,triangle
3761,5653,0.908,0,1.388,3,0.08,0.2,triangle
19,27,0.221,1,1.821,3,8,0,triangle
66,98,0.24,1,1.821,3,2,0,triangle
128,192,0.311,1,1.821,3,1,0,triangle
317,475,0.322,1,1.821,3,0.4,0,triangle
842,1264,0.324,0,1.821,3,0.15,0,triangle
1578,2369,0.324,0,1.821,3,0.08,0,triangle
19,27,0.217,1,1.821,3,8,0.002,triangle
66,98,0.232,1,1.821,3,2,0.002,triangle
128,192,0.287,1,1.821,3,1,0.002,triangle
